date_nr,xau,xag,xpt,cad,eur,jpy,gbp,chf,aud,hkd,nzd,krw,mxn,low,high,open,close,volume,xau_lag,xag_lag,xpt_lag,cad_lag,eur_lag,jpy_lag,gbp_lag,chf_lag,aud_lag,hkd_lag,nzd_lag,krw_lag,mxn_lag,low_lag,high_lag,open_lag,close_lag,volume_lag,xau_prc,xag_prc,xpt_prc,cad_prc,eur_prc,jpy_prc,gbp_prc,chf_prc,aud_prc,hkd_prc,nzd_prc,krw_prc,mxn_prc,low_prc,high_prc,open_prc,close_prc,volume_prc
20160824,1332.9,18.84,1092,0.7728,1.1257,0.0099459,1.3233,1.03377,0.76043,0.12896,0.73052,0.00089104,0.054057,575.29,582.68,582.39,578.47,3857.023187640022,1347.9,18.98,1110,0.77507,1.1308,0.0099752,1.3178,1.03914,0.76314,0.12898,0.73066,0.00089521,0.054426,577.47,586.77,585.19,582.39,5092.274625050605,-1.112759643916914,0.0,-1.6216216216216217,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.34662045060658575,-0.6814310051107325,-0.5128205128205128,-0.6872852233676976,-24.253731343283583
20160825,1323.9,18.5,1076,0.77298,1.1274,0.0099405,1.3176,1.03247,0.76107,0.12894,0.72962,0.00089588,0.054224,573.12,579,578.68,575.58,4109.112561320051,1332.9,18.84,1092,0.7728,1.1257,0.0099459,1.3233,1.03377,0.76043,0.12896,0.73052,0.00089104,0.054057,575.29,582.68,582.39,578.47,3857.023187640022,-0.6751687921980495,0.0,-1.465201465201465,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.34782608695652173,-0.6861063464837049,-0.5154639175257731,-0.34602076124567477,6.533575317604355
20160826,1331.9,18.67,1079,0.77238,1.1238,0.0098787,1.3167,1.02889,0.76149,0.12893,0.73013,0.0009006,0.054661,574.85,579.86,575.57,579.29,3354.183171040053,1323.9,18.5,1076,0.77298,1.1274,0.0099405,1.3176,1.03247,0.76107,0.12894,0.72962,0.00089588,0.054224,573.12,579,578.68,575.58,4109.112561320051,0.6042296072507553,0.0,0.2788104089219331,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.34904013961605584,0.17271157167530224,-0.5181347150259068,0.5208333333333333,-18.37430031637868
20160829,1322.9,,1080,0.76811,1.1181,0.0097934,1.3088,1.0222,0.75743,0.12894,0.72517,0.00089101,0.053868,571.24,577.73,575.41,573.21,4569.562484099956,1331.9,18.67,1079,0.77238,1.1238,0.0098787,1.3167,1.02889,0.76149,0.12893,0.73013,0.0009006,0.054661,574.85,579.86,575.57,579.29,3354.183171040053,-0.6756756756756757,,0.09267840593141798,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.6956521739130435,-0.3448275862068966,-0.1736111111111111,-1.0362694300518136,36.25521765056649
20160830,1320.9,18.78,1069,0.76476,1.115,0.0097124,1.3084,1.01805,0.75153,0.1289,0.72201,0.00089324,0.053227,572.53,576.83,573.21,574.95,4175.846464270007,1322.9,,1080,0.76811,1.1181,0.0097934,1.3088,1.0222,0.75743,0.12894,0.72517,0.00089101,0.053868,571.24,577.73,575.41,573.21,4569.562484099956,-0.15117157974300832,,-1.0185185185185186,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.3502626970227671,-0.17301038062283738,-0.34782608695652173,0.34904013961605584,-8.62144420131291
20160831,1310.4,18.74,1052,0.76196,1.1146,0.0096693,1.3127,1.01707,0.75198,0.12892,0.72562,0.00089531,0.053048,569.21,575.15,574.95,572.89,4439.623836940052,1320.9,18.78,1069,0.76476,1.115,0.0097124,1.3084,1.01805,0.75153,0.1289,0.72201,0.00089324,0.053227,572.53,576.83,573.21,574.95,4175.846464270007,-0.8327024981074944,0.0,-1.5902712815715623,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.6980802792321117,-0.34662045060658575,0.34904013961605584,-0.34782608695652173,6.321839080459771
20160901,1311.9,18.65,1045,0.76295,1.1194,0.0096895,1.3272,1.02121,0.75402,0.12892,0.72808,0.00089418,0.053117,568.12,573.31,572.89,573.02,5203.005565790154,1310.4,18.74,1052,0.76196,1.1146,0.0096693,1.3127,1.01707,0.75198,0.12892,0.72562,0.00089531,0.053048,569.21,575.15,574.95,572.89,4439.623836940052,0.15267175572519084,0.0,-0.6653992395437262,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.17574692442882248,-0.34782608695652173,-0.34782608695652173,0.0,17.184684684684683
20160902,1325.9,18.75,1054,0.76929,1.1157,0.0096007,1.3298,1.01992,0.75567,0.12894,0.72836,0.00089699,0.053627,570,577.97,572.94,576.21,4827.434598950067,1311.9,18.65,1045,0.76295,1.1194,0.0096895,1.3272,1.02121,0.75402,0.12892,0.72808,0.00089418,0.053117,568.12,573.31,572.89,573.02,5203.005565790154,1.0670731707317074,0.0,0.8612440191387559,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.35211267605633806,0.8726003490401396,0.0,0.5235602094240838,-7.226600038439362
20160906,1337.4,19.6,1089,0.77863,1.1236,0.0097796,1.3428,1.02881,0.76735,0.12894,0.74064,0.00091256,0.05452,605.47,612.99,605.93,612.99,4169.697884630101,1325.9,18.75,1054,0.76929,1.1157,0.0096007,1.3298,1.01992,0.75567,0.12894,0.72836,0.00089699,0.053627,570,577.97,572.94,576.21,4827.434598950067,0.8295625942684767,5.263157894736842,3.320683111954459,0.0,0.0,,0.0,0.0,0.0,,0.0,,,6.140350877192982,6.055363321799308,5.7591623036649215,6.423611111111111,-13.610938471100061
20160907,1353.4,19.92,1099,0.77549,1.1237,0.0098333,1.3338,1.03063,0.76743,0.12894,0.74517,0.00091663,0.054486,609.21,618.53,612.99,615.21,4680.957716600183,1337.4,19.6,1089,0.77863,1.1236,0.0097796,1.3428,1.02881,0.76735,0.12894,0.74064,0.00091256,0.05452,605.47,612.99,605.93,612.99,4169.697884630101,1.1967090501121915,0.0,0.9182736455463728,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.6611570247933884,0.9787928221859705,1.155115511551155,0.3262642740619902,12.254196642685852
20160908,1346.4,19.93,1090,0.77465,1.1257,0.0097761,1.3299,1.0282,0.76644,0.12892,0.74049,0.00091254,0.053722,613.43,631.3,615.22,627.97,5225.036772690216,1353.4,19.92,1099,0.77549,1.1237,0.0098333,1.3338,1.03063,0.76743,0.12894,0.74517,0.00091663,0.054486,609.21,618.53,612.99,615.21,4680.957716600183,-0.5173688100517368,0.0,-0.8189262966333031,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.6568144499178982,1.938610662358643,0.3262642740619902,2.113821138211382,11.621448408459731
20160909,1337.9,19.41,1075,0.76728,1.1214,0.0097215,1.3257,1.02363,0.75493,0.12892,0.73367,0.00090232,0.053073,618.25,628.69,627.97,622.07,4502.8655758701625,1346.4,19.93,1090,0.77465,1.1257,0.0097761,1.3299,1.0282,0.76644,0.12892,0.74049,0.00091254,0.053722,613.43,631.3,615.22,627.97,5225.036772690216,-0.5943536404160475,-5.0,-1.3761467889908259,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.8156606851549755,-0.31695721077654515,2.113821138211382,-0.9554140127388535,-13.818181818181818
20160912,1327.9,18.72,1045,0.7647,1.123,0.0098035,1.3311,1.02707,0.75247,0.1289,0.73197,0.00089852,0.052436,603,609.45,607.94,606.74,3986.147279730181,1337.9,19.41,1075,0.76728,1.1214,0.0097215,1.3257,1.02363,0.75493,0.12892,0.73367,0.00090232,0.053073,618.25,628.69,627.97,622.07,4502.8655758701625,-0.7473841554559043,0.0,-2.7906976744186047,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-2.4271844660194173,-3.1796502384737675,-3.1847133757961785,-2.4115755627009645,-11.481234732400623
20160913,1329.9,19.16,1048,0.75947,1.1241,0.0097896,1.3182,1.02658,0.74687,0.12889,0.72598,0.00088858,0.052176,605.16,609.99,606.86,608.63,3888.070522920271,1327.9,18.72,1045,0.7647,1.123,0.0098035,1.3311,1.02707,0.75247,0.1289,0.73197,0.00089852,0.052436,603,609.45,607.94,606.74,3986.147279730181,0.15060240963855423,0.0,0.28708133971291866,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.33167495854063017,0.16420361247947454,-0.1644736842105263,0.3294892915980231,-2.458605117912694
20160914,1322.9,19.04,1034,0.75821,1.1271,0.0097733,1.3203,1.02987,0.74843,0.1289,0.73023,0.00088938,0.052059,608,611.99,608.39,608.43,3744.743174380152,1329.9,19.16,1048,0.75947,1.1241,0.0097896,1.3182,1.02658,0.74687,0.12889,0.72598,0.00088858,0.052176,605.16,609.99,606.86,608.63,3888.070522920271,-0.5263157894736842,0.0,-1.3358778625954197,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.49586776859504134,0.32786885245901637,0.16474464579901155,-0.16420361247947454,-3.67798353909465
20160915,1320.4,18.96,1033,0.76069,1.1244,0.0097824,1.3213,1.02921,0.75103,0.1289,0.73064,0.00089,0.051963,603.33,609.49,608.47,605.44,3965.6819502006997,1322.9,19.04,1034,0.75821,1.1271,0.0097733,1.3203,1.02987,0.74843,0.1289,0.73023,0.00088938,0.052059,608,611.99,608.39,608.43,3744.743174380152,-0.22675736961451248,0.0,-0.09671179883945842,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.8223684210526315,-0.49019607843137253,0.0,-0.4934210526315789,5.901201602136181
20160916,1312.9,18.91,1014,0.75683,1.1159,0.0097707,1.3089,1.02074,0.74881,0.12889,0.72694,0.00088625,0.050836,603.15,608.1,605.43,607.93,4171.005632771767,1320.4,18.96,1033,0.76069,1.1244,0.0097824,1.3213,1.02921,0.75103,0.1289,0.73064,0.00089,0.051963,603.33,609.49,608.47,605.44,3965.6819502006997,-0.5303030303030304,0.0,-1.8393030009680542,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,-0.16420361247947454,-0.4934210526315789,0.49586776859504134,5.168935955622794
20160919,1317.9,19.12,1023,0.75867,1.1179,0.0098172,1.305,1.02048,0.75594,0.1289,0.73158,0.00089371,0.050952,607.4,612.46,611.4,608.6,3096.4685379203065,1312.9,18.91,1014,0.75683,1.1159,0.0097707,1.3089,1.02074,0.74881,0.12889,0.72694,0.00088625,0.050836,603.15,608.1,605.43,607.93,4171.005632771767,0.38080731150038083,0.0,0.8875739644970414,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.6633499170812603,0.6578947368421052,0.9917355371900827,0.1644736842105263,-25.773195876288657
20160920,1316.9,19.17,1024,0.75597,1.1172,0.0098352,1.2973,1.02222,0.75514,0.12892,0.73223,0.00089431,0.050393,605.6,609.92,608.6,605.6,4601.0328486705885,1317.9,19.12,1023,0.75867,1.1179,0.0098172,1.305,1.02048,0.75594,0.1289,0.73158,0.00089371,0.050952,607.4,612.46,611.4,608.6,3096.4685379203065,-0.07587253414264036,0.0,0.09775171065493646,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.16474464579901155,-0.32679738562091504,-0.32733224222585927,-0.49261083743842365,48.61111111111111
20160921,1327.4,19.43,1045,0.75838,1.1163,0.0099348,1.2977,1.0248,0.75884,0.12893,0.73267,0.00089868,0.050402,592.63,605.6,605.6,597,4885.897040590419,1316.9,19.17,1024,0.75597,1.1172,0.0098352,1.2973,1.02222,0.75514,0.12892,0.73223,0.00089431,0.050393,605.6,609.92,608.6,605.6,4601.0328486705885,0.759301442672741,0.0,2.05078125,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-2.145214521452145,-0.6557377049180327,-0.49261083743842365,-1.4851485148514851,6.19430558574223
20160922,1339.9,19.875,1061,0.76693,1.1229,0.0099164,1.309,1.03321,0.76432,0.12894,0.73142,0.00090728,0.051131,594.78,598.54,597,596.21,3998.4060101400783,1327.4,19.43,1045,0.75838,1.1163,0.0099348,1.2977,1.0248,0.75884,0.12893,0.73267,0.00089868,0.050402,592.63,605.6,605.6,597,4885.897040590419,0.9796533534287867,5.263157894736842,1.5311004784688995,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.33726812816188867,-1.155115511551155,-1.4851485148514851,-0.16750418760469013,-18.174375767498976
20160923,1338.9,19.82,1057,0.75959,1.1223,0.0098975,1.2958,1.03054,0.76202,0.12892,0.72343,0.00090695,0.050672,595.14,603.3,595.99,602.96,3759.023690700113,1339.9,19.875,1061,0.76693,1.1229,0.0099164,1.309,1.03321,0.76432,0.12894,0.73142,0.00090728,0.051131,594.78,598.54,597,596.21,3998.4060101400783,-0.0746268656716418,0.0,-0.3770028275212064,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.667779632721202,-0.16750418760469013,1.174496644295302,-5.977988994497249
20160926,1343.9,19.44,1038,0.75775,1.1268,0.0099644,1.2977,1.03425,0.76411,0.12893,0.72804,0.00090324,0.050345,600.02,607.99,601.67,607.08,4292.327240070235,1338.9,19.82,1057,0.75959,1.1223,0.0098975,1.2958,1.03054,0.76202,0.12892,0.72343,0.00090695,0.050672,595.14,603.3,595.99,602.96,3759.023690700113,0.37341299477221807,-5.0,-1.7975402081362346,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.8403361344537815,0.8291873963515755,1.006711409395973,0.6633499170812603,14.179303006118648
20160927,1331.9,19.42,1035,0.75483,1.1208,0.0099638,1.3003,1.02883,0.76578,0.12896,0.72924,0.00090882,0.051374,601.38,607.54,607.04,605.71,4345.5188888504945,1343.9,19.44,1038,0.75775,1.1268,0.0099644,1.2977,1.03425,0.76411,0.12893,0.72804,0.00090324,0.050345,600.02,607.99,601.67,607.08,4292.327240070235,-0.8928571428571428,0.0,-0.2890173410404624,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.16666666666666669,0.0,0.8305647840531563,-0.16474464579901155,1.2581547064305685
20160928,1327.9,19.12,1020,0.75517,1.12,0.0099456,1.2995,1.02817,0.76582,0.12897,0.72527,0.00091074,0.051246,603.18,606,605.71,605.04,3710.0120722006027,1331.9,19.42,1035,0.75483,1.1208,0.0099638,1.3003,1.02883,0.76578,0.12896,0.72924,0.00090882,0.051374,601.38,607.54,607.04,605.71,4345.5188888504945,-0.3003003003003003,0.0,-1.4492753623188406,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.33277870216306155,-0.3289473684210526,-0.16474464579901155,-0.16501650165016502,-14.634146341463413
20160929,1320.9,19.01,1023,0.7633,1.1245,0.0098542,1.299,1.03565,0.76765,0.12894,0.72842,0.00091062,0.051584,603.56,606.89,604.96,605.99,4106.822057060688,1327.9,19.12,1020,0.75517,1.12,0.0099456,1.2995,1.02817,0.76582,0.12897,0.72527,0.00091074,0.051246,603.18,606,605.71,605.04,3710.0120722006027,-0.5271084337349398,0.0,0.29411764705882354,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.16583747927031509,0.16501650165016502,-0.16501650165016502,0.1652892561983471,10.700808625336927
20160930,1330.9,19.35,1036,0.76237,1.1238,0.0098803,1.3013,1.03156,0.76649,0.12894,0.72913,0.00091027,0.051704,605,608.99,605.99,608.99,4626.819369930334,1320.9,19.01,1023,0.7633,1.1245,0.0098542,1.299,1.03565,0.76765,0.12894,0.72842,0.00091062,0.051584,603.56,606.89,604.96,605.99,4106.822057060688,0.757002271006813,0.0,1.270772238514174,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.16556291390728478,0.3294892915980231,0.1652892561983471,0.49504950495049505,12.661309958607255
20161003,1315.9,19.18,1015,0.76121,1.1211,0.00985,1.2839,1.02672,0.76639,0.12893,0.72619,0.00090508,0.051709,610.7,615.24,612.42,612.99,4436.782815050054,1330.9,19.35,1036,0.76237,1.1238,0.0098803,1.3013,1.03156,0.76649,0.12894,0.72913,0.00091027,0.051704,605,608.99,605.99,608.99,4626.819369930334,-1.1269722013523666,0.0,-2.027027027027027,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.9917355371900827,0.9852216748768473,0.9900990099009901,0.6568144499178982,-4.106332396801384
20161004,1295.9,18.74,1000,0.7593,1.1213,0.0097418,1.2746,1.02247,0.76424,0.12893,0.72452,0.00089977,0.051982,606.93,613.23,612.99,610.34,5060.863127890219,1315.9,19.18,1015,0.76121,1.1211,0.00985,1.2839,1.02672,0.76639,0.12893,0.72619,0.00090508,0.051709,610.7,615.24,612.42,612.99,4436.782815050054,-1.5197568389057752,0.0,-1.477832512315271,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.6546644844517185,-0.3252032520325203,0.16339869281045752,-0.48939641109298526,14.063556457065584
20161005,1274.8,17.8,985,0.75884,1.1194,0.00966,1.2744,1.02352,0.76188,0.1289,0.71718,0.00089619,0.051958,609.22,614.24,610.33,613.16,4454.403695020257,1295.9,18.74,1000,0.7593,1.1213,0.0097418,1.2746,1.02247,0.76424,0.12893,0.72452,0.00089977,0.051982,606.93,613.23,612.99,610.34,5060.863127890219,-1.6203703703703702,-5.263157894736842,-1.5,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.3294892915980231,0.1631321370309951,-0.48939641109298526,0.49180327868852464,-11.993677138905355
20161006,1259.3,17.76,975,0.757,1.1157,0.0096139,1.2644,1.02051,0.75799,0.1289,0.71605,0.00089629,0.051976,610.3,613.39,613.16,611.88,3920.0753158302573,1274.8,17.8,985,0.75884,1.1194,0.00966,1.2744,1.02352,0.76188,0.1289,0.71718,0.00089619,0.051958,609.22,614.24,610.33,613.16,4454.403695020257,-1.2549019607843137,0.0,-1.015228426395939,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.16420361247947454,-0.16286644951140067,0.49180327868852464,-0.1631321370309951,-11.989223170184104
20161007,1264.8,17.33,977,0.75165,1.1156,0.0096663,1.2429,1.01977,0.75541,0.12889,0.71181,0.00089522,0.051714,609.89,618.7,611.78,617.98,5119.988899540351,1259.3,17.76,975,0.757,1.1157,0.0096139,1.2644,1.02051,0.75799,0.1289,0.71605,0.00089629,0.051976,610.3,613.39,613.16,611.88,3920.0753158302573,0.47656870532168394,-5.555555555555555,0.20512820512820512,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.9787928221859705,-0.1631321370309951,0.9803921568627451,30.612244897959183
20161011,1258.8,17.48,960,0.75534,1.1061,0.009676,1.2216,1.01239,0.75444,0.12886,0.70662,0.00088904,0.052708,618.13,647.03,618.72,642.12,6316.234812780614,1264.8,17.33,977,0.75165,1.1156,0.0096663,1.2429,1.01977,0.75541,0.12889,0.71181,0.00089522,0.051714,609.89,618.7,611.78,617.98,5119.988899540351,-0.47430830039525695,0.0,-1.7400204708290685,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.3114754098360655,4.523424878836833,1.1437908496732025,3.8834951456310676,23.359375
20161012,1258.3,17.44,949,0.75318,1.1012,0.0095729,1.2193,1.00979,0.75522,0.1289,0.70468,0.00088574,0.052617,631.91,643.58,642.3,635.79,4334.37542579071,1258.8,17.48,960,0.75534,1.1061,0.009676,1.2216,1.01239,0.75444,0.12886,0.70662,0.00088904,0.052708,618.13,647.03,618.72,642.12,6316.234812780614,-0.07942811755361398,0.0,-1.1458333333333333,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2.26537216828479,-0.46367851622874806,3.715670436187399,-0.9345794392523363,-31.380620645978468
20161013,1261.3,17.59,937,0.75649,1.1038,0.0096528,1.2203,1.01316,0.75573,0.12892,0.70792,0.00088206,0.052515,632,639.85,635.9,635.66,3845.204611850995,1258.3,17.44,949,0.75318,1.1012,0.0095729,1.2193,1.00979,0.75522,0.1289,0.70468,0.00088574,0.052617,631.91,643.58,642.3,635.79,4334.37542579071,0.23847376788553257,5.88235294117647,-1.2644889357218125,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,-0.6211180124223602,-0.9345794392523363,0.0,-11.282879556991233
20161014,1254,17.47,935,0.75942,1.0985,0.0096066,1.2188,1.00987,0.76094,0.12888,0.70861,0.00088244,0.052498,624.08,639.99,635.8,638.03,4365.837024691108,1261.3,17.59,937,0.75649,1.1038,0.0096528,1.2203,1.01316,0.75573,0.12892,0.70792,0.00088206,0.052515,632,639.85,635.9,635.66,3845.204611850995,-0.5551149881046789,-5.555555555555555,-0.21344717182497333,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-1.2658227848101267,0.0,0.0,0.3144654088050315,13.550065019505853
20161017,1255.8,17.4,934,0.76115,1.0999,0.009621,1.2185,1.0121,0.76252,0.12888,0.71328,0.00087837,0.052953,636.27,643.47,642.1,639.56,3950.2316708305657,1254,17.47,935,0.75942,1.0985,0.0096066,1.2188,1.00987,0.76094,0.12888,0.70861,0.00088244,0.052498,624.08,639.99,635.8,638.03,4365.837024691108,0.1594896331738437,0.0,-0.10695187165775401,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.9230769230769231,0.46875,0.9433962264150944,0.3134796238244514,-9.528172240036646
20161018,1261.8,17.65,942,0.76313,1.0997,0.0096307,1.2309,1.01137,0.76778,0.12889,0.72176,0.00088904,0.053587,632.15,640,639.56,635.11,4126.575978190545,1255.8,17.4,934,0.76115,1.0999,0.009621,1.2185,1.0121,0.76252,0.12888,0.71328,0.00087837,0.052953,636.27,643.47,642.1,639.56,3950.2316708305657,0.47770700636942676,5.88235294117647,0.8565310492505354,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.628930817610063,-0.46656298600311047,-0.3115264797507788,-0.78125,4.481012658227848
20161019,1272.8,17.69,944,0.76295,1.0965,0.0096818,1.2278,1.01083,0.77142,0.12891,0.72251,0.00089113,0.053864,625.6,636.99,635.12,629.79,4465.148288341185,1261.8,17.65,942,0.76313,1.0997,0.0096307,1.2309,1.01137,0.76778,0.12889,0.72176,0.00088904,0.053587,632.15,640,639.56,635.11,4126.575978190545,0.8716323296354992,0.0,0.21231422505307856,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.949367088607595,-0.46875,-0.78125,-0.7874015748031495,8.189968500121154
20161020,1273.8,17.6,937,0.75769,1.0933,0.0096227,1.2252,1.00841,0.76383,0.1289,0.72011,0.00088498,0.053781,626.01,629.99,629.79,628.05,4170.466267030751,1272.8,17.69,944,0.76295,1.0965,0.0096818,1.2278,1.01083,0.77142,0.12891,0.72251,0.00089113,0.053864,625.6,636.99,635.12,629.79,4465.148288341185,0.07855459544383347,0.0,-0.7415254237288136,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,-1.098901098901099,-0.7874015748031495,-0.31746031746031744,-6.606942889137738
20161021,1269.8,17.51,929,0.75052,1.0866,0.0096217,1.2209,1.0048,0.75968,0.1289,0.71532,0.00087886,0.05367,627.5,633.41,628.19,630.83,4162.769850480777,1273.8,17.6,937,0.75769,1.0933,0.0096227,1.2252,1.00841,0.76383,0.1289,0.72011,0.00088498,0.053781,626.01,629.99,629.79,628.05,4170.466267030751,-0.3139717425431711,0.0,-0.8537886872998933,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.3194888178913738,0.4761904761904762,-0.31746031746031744,0.47770700636942676,-0.16786570743405274
20161024,1273.3,17.64,949,0.74694,1.0887,0.0095982,1.2203,1.00784,0.76016,0.12891,0.71318,0.00087989,0.053802,645.81,652.93,651.05,649.98,3670.4614184809134,1269.8,17.51,929,0.75052,1.0866,0.0096217,1.2209,1.0048,0.75968,0.1289,0.71532,0.00087886,0.05367,627.5,633.41,628.19,630.83,4162.769850480777,0.23622047244094488,0.0,2.1528525296017222,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2.8662420382165608,3.15955766192733,3.662420382165605,3.011093502377179,-11.842421330771078
20161025,1270.2,17.73,960,0.74996,1.0889,0.009592,1.2161,1.006,0.76511,0.12892,0.71667,0.00088421,0.054095,648.99,657.5,649.98,654.3,4814.888391720959,1273.3,17.64,949,0.74694,1.0887,0.0095982,1.2203,1.00784,0.76016,0.12891,0.71318,0.00087989,0.053802,645.81,652.93,651.05,649.98,3670.4614184809134,-0.2356637863315004,0.0,1.1591148577449948,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.46439628482972134,0.7656967840735069,-0.15360983102918588,0.6153846153846154,31.19891008174387
20161026,1275.1,17.66,963,0.7485,1.0915,0.0095734,1.2233,1.00734,0.76572,0.12893,0.71557,0.00088024,0.053563,652.51,678,654.3,674,5843.137065541237,1270.2,17.73,960,0.74996,1.0889,0.009592,1.2161,1.006,0.76511,0.12892,0.71667,0.00088421,0.054095,648.99,657.5,649.98,654.3,4814.888391720959,0.39370078740157477,0.0,0.3125,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.6163328197226503,3.0395136778115504,0.6153846153846154,3.058103975535168,21.349948078920043
20161027,1273.1,17.66,972,0.74705,1.0903,0.0095099,1.2172,1.00605,0.76057,0.12895,0.71223,0.00087181,0.053137,673.54,692.41,674,691.21,6771.8537476801785,1275.1,17.66,963,0.7485,1.0915,0.0095734,1.2233,1.00734,0.76572,0.12893,0.71557,0.00088024,0.053563,652.51,678,654.3,674,5843.137065541237,-0.1568627450980392,0.0,0.9345794392523363,0.0,0.0,,0.0,0.0,0.0,,0.0,,,3.215926493108729,2.0648967551622417,3.058103975535168,2.522255192878338,15.899366763648812
20161028,1274.5,17.61,974,0.74711,1.0934,0.0094882,1.2153,1.00687,0.75779,0.12896,0.71423,0.00087112,0.053425,683.2,691.19,691.01,689.95,4409.986540010201,1273.1,17.66,972,0.74705,1.0903,0.0095099,1.2172,1.00605,0.76057,0.12895,0.71223,0.00087181,0.053137,673.54,692.41,674,691.21,6771.8537476801785,0.15710919088766695,0.0,0.205761316872428,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.3353115727002967,-0.1445086705202312,2.522255192878338,-0.1447178002894356,-34.87891317188423
20161031,1276.3,17.76,977,0.7461,1.0962,0.0095203,1.2213,1.01119,0.76132,0.12895,0.71559,0.00087219,0.053227,681.01,709.68,697.39,696.9,4474.148564030257,1274.5,17.61,974,0.74711,1.0934,0.0094882,1.2153,1.00687,0.75779,0.12896,0.71423,0.00087112,0.053425,683.2,691.19,691.01,689.95,4409.986540010201,0.0784313725490196,0.0,0.3080082135523614,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.29282576866764276,2.7496382054992763,0.8683068017366137,1.0144927536231882,1.4512471655328798
20161101,1290.8,18.24,995,0.74744,1.1043,0.0095598,1.2219,1.02138,0.76583,0.12895,0.71746,0.0008745,0.052358,695.74,737.5,697.07,730.7,6909.181965620312,1276.3,17.76,977,0.7461,1.0962,0.0095203,1.2213,1.01119,0.76132,0.12895,0.71559,0.00087219,0.053227,681.01,709.68,697.39,696.9,4474.148564030257,1.1755485893416928,0.0,1.842374616171955,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2.2026431718061676,3.943661971830986,0.0,4.878048780487805,54.42556995976755
20161102,1300.4,18.54,993,0.74683,1.1119,0.0096863,1.2314,1.03077,0.76662,0.12894,0.7295,0.00087304,0.051568,720,744.6,730.7,744.6,5095.750853800385,1290.8,18.24,995,0.74744,1.1043,0.0095598,1.2219,1.02138,0.76583,0.12895,0.71746,0.0008745,0.052358,695.74,737.5,697.07,730.7,6909.181965620312,0.69713400464756,5.555555555555555,-0.20100502512562815,0.0,0.0,,0.0,0.0,0.0,,0.0,,,3.4482758620689653,0.9485094850948509,4.878048780487805,1.915184678522572,-26.24113475177305
20161103,1295.9,18.07,981,0.74705,1.1094,0.0096967,1.2455,1.02622,0.76812,0.12895,0.73203,0.00087405,0.052017,672.06,746.16,744.61,690,10331.349638331109,1300.4,18.54,993,0.74683,1.1119,0.0096863,1.2314,1.03077,0.76662,0.12894,0.7295,0.00087304,0.051568,720,744.6,730.7,744.6,5095.750853800385,-0.3076923076923077,-5.263157894736842,-1.2084592145015105,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-6.666666666666667,0.1342281879194631,1.915184678522572,-7.38255033557047,102.7276295133438
