Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1507959060,5598.92,5599.39,5598.91,5599.39,1.60227686,8971.0175547,5598.9185007
1507959120,5599.39,5603.01,5599.38,5603.01,2.46836467,13825.79795,5601.1974723
1507959180,5603.01,5623.19,5603.01,5615.01,52.28930503,293712.03138,5617.0574692
1507959240,5615.02,5623.11,5615.02,5616.28,23.33928922,131145.83192,5619.1013651
1507959300,5618.5,5624.86,5618.29,5623.19,13.08358475,73542.306868,5620.9600253
1507959360,5623.19,5629.92,5623.19,5625.51,13.92274383,78323.93407,5625.6105138
1507959420,5625.51,5625.51,5609.27,5609.27,6.97769503,39211.023007,5619.4807653
1507959480,5609.28,5609.28,5597.24,5600.77,5.99712015,33587.510278,5600.6065307
1507959540,5600.77,5600.78,5600.76,5600.76,1.09639151,6140.6345059,5600.7680194
1507959600,5600.78,5600.78,5600.77,5600.77,0.59315854,3322.1446579,5600.7701717
1507959660,5600.77,5600.78,5600.77,5600.78,1.24242542,6958.544985,5600.7748014
1507959720,5600.78,5600.78,5600.78,5600.78,2.21672542,12415.391398,5600.78
1507959780,5600.78,5600.8,5600.78,5600.8,0.92942542,5205.5110828,5600.7840659
1507959840,5600.8,5600.87,5600.8,5600.87,1.84403477,10328.179389,5600.859353
1507959900,5600.87,5601.14,5600.86,5601.14,2.75375213,15423.625524,5600.9491037
1507959960,5601.14,5601.14,5601.13,5601.14,0.72596711,4066.2396065,5601.1347491
1507960020,5601.14,5601.14,5588,5596.11,31.97519573,179040.89108,5599.3681037
1507960080,5598.7,5598.7,5596.11,5596.81,0.58383604,3267.58336,5596.7482925
1507960140,5596.5,5598.22,5596.26,5596.63,2.40114074,13441.524143,5597.9742956
1507960200,5596.63,5596.7,5596.62,5596.7,0.76174669,4263.2149236,5596.6307167
1507960260,5596.7,5596.7,5596.47,5596.47,0.55419319,3101.6506598,5596.6957296
1507960320,5596.47,5596.7,5596.44,5596.7,2.53119187,14165.714442,5596.4601538
1507960380,5596.7,5596.7,5596.7,5596.7,1.14162137,6389.3123215,5596.7
1507960440,5596.7,5596.7,5596.7,5596.7,1.31512543,7360.3624941,5596.7
1507960500,5596.7,5596.7,5596.7,5596.7,0.56925831,3185.9679836,5596.7
1507960560,5596.7,5596.7,5596.69,5596.7,0.61592543,3447.1460811,5596.6938743
1507960620,5596.7,5596.7,5596.69,5596.7,2.70215043,15123.125187,5596.699954
1507960680,5596.7,5596.7,5596.7,5596.7,0.62714854,3509.9622338,5596.7
1507960740,5596.7,5596.7,5596.7,5596.7,0.92194854,5159.8693938,5596.7
1507960800,5596.7,5596.7,5596.69,5596.69,0.52963039,2964.1796497,5596.6948001
1507960860,5596.7,5596.7,5596.69,5596.69,0.82012543,4589.9881931,5596.690488
1507960920,5596.7,5596.7,5596.69,5596.7,0.5327746,2981.7755757,5596.6924393
1507960980,5596.7,5596.7,5596.7,5596.7,0.81152543,4541.8643741,5596.7
1507961040,5596.7,5596.7,5596.69,5596.7,0.27748743,1553.0117235,5596.6921582
1507961100,5596.7,5596.7,5596.69,5596.7,3.23497266,18105.161065,5596.6967786
1507961160,5596.7,5596.7,5596.69,5596.69,7.21768589,40395.159765,5596.6912914
1507961220,5596.7,5596.7,5588.12,5591.88,6.95042729,38874.736084,5593.1433367
1507961280,5591.88,5591.88,5591.66,5591.68,3.87643198,21676.251192,5591.8048618
1507961340,5591.68,5591.68,5591.68,5591.68,1.26505085,7073.7595369,5591.68
1507961400,5591.68,5591.68,5584.17,5584.18,13.56099979,75768.272026,5587.2187301
1507961460,5584.18,5584.18,5584.18,5584.18,3.68612041,20583.959871,5584.18
1507961520,5584.18,5584.18,5584.18,5584.18,2.9273915,16347.081066,5584.18
1507961580,5584.18,5584.18,5584.17,5584.18,1.99984276,11167.469511,5584.1737834
1507961640,5584.18,5584.18,5581,5581,6.08121062,33950.174195,5582.7986098
1507961700,5581.01,5581.01,5580.01,5580.01,9.24358554,51586.922841,5580.8346899
1507961760,5580.01,5580.01,5580,5580.01,4.64711472,25930.915109,5580.0032216
1507961820,5580.01,5591.52,5580.01,5591.52,13.35639511,74586.304399,5584.3140147
1507961880,5591.63,5592.96,5588.08,5590.26,2.35694373,13180.976697,5592.4019436
1507961940,5590.26,5592.95,5590.26,5592.94,0.53102545,2968.5703417,5590.260018
1507962000,5592.95,5592.95,5590.26,5591.85,4.17392539,23339.234678,5591.6751014
1507962060,5591.85,5591.91,5591.85,5591.86,2.46209151,13767.687073,5591.8665156
1507962120,5591.86,5591.86,5591.86,5591.86,0.69542544,3888.7217009,5591.86
1507962180,5591.86,5591.86,5591.85,5591.86,1.83967237,10287.177627,5591.8530903
1507962240,5591.86,5591.86,5591.85,5591.86,0.94657895,5293.1323163,5591.8550865
1507962300,5591.86,5591.86,5591.86,5591.86,2.00983376,11238.709009,5591.86
1507962360,5591.86,5591.86,5591.85,5591.86,1.84702544,10328.289625,5591.8502264
1507962420,5591.86,5591.86,5591.86,5591.86,0.31582544,1766.0516449,5591.86
1507962480,5591.86,5591.86,5591.85,5591.85,0.87861948,4913.117008,5591.8598664
1507962540,5591.86,5591.86,5580.68,5581.66,9.97882672,55721.122134,5583.9352358
1507962600,5581.04,5587.4,5580.02,5581.99,4.75210971,26530.240017,5582.8340749
1507962660,5583.5,5588.04,5581.33,5588.04,6.19210885,34588.350806,5585.8757726
1507962720,5588.03,5588.03,5587.16,5587.31,0.43162546,2411.6998676,5587.4828784
1507962780,5587.31,5587.31,5582.99,5586.03,2.58196179,14422.695808,5585.9447122
1507962840,5585.92,5586,5582.85,5585.84,0.95618977,5339.7219835,5584.3747246
1507962900,5585.84,5585.84,5582.87,5582.87,6.33212547,35353.931301,5583.2644929
1507962960,5582.87,5582.87,5567.86,5567.87,21.05561832,117419.75545,5576.6472236
1507963020,5567.87,5567.87,5567.86,5567.87,0.99827723,5558.2776615,5567.8698206
1507963080,5567.87,5573.72,5567.86,5573,8.71015556,48519.571243,5570.4597821
1507963140,5573.72,5573.72,5573,5573.01,0.4602515,2564.9927283,5573.0241582
1507963200,5573.01,5573.01,5569.09,5569.09,7.38093991,41132.309652,5572.7739493
1507963260,5569.09,5569.09,5568.59,5568.6,2.66905308,14862.973009,5568.6314824
1507963320,5568.6,5574.88,5568.6,5574.88,6.12278286,34110.119485,5571.0157072
1507963380,5574.88,5575,5574.88,5575,1.13518333,6328.5796916,5574.94065
1507963440,5575,5579.81,5575,5579.81,4.77197753,26606.598967,5575.5918379
1507963500,5579.81,5580.73,5579.81,5580.73,2.90069581,16186.100324,5580.0750525
1507963560,5580.72,5580.73,5579.8,5579.8,4.66545896,26035.585432,5580.4982221
1507963620,5580.71,5580.71,5576.13,5576.13,4.94341023,27579.680985,5579.0799675
1507963680,5576.14,5576.14,5575.63,5575.63,0.74113417,4132.4938213,5575.9051311
1507963740,5575.64,5576.53,5575.64,5576.53,1.87415036,10450.64461,5576.2039338
1507963800,5576.53,5577,5576.52,5576.64,3.74450436,20881.760954,5576.6421792
1507963860,5576.64,5578.28,5576.64,5578.26,0.84345414,4704.2638444,5577.3795175
1507963920,5578.26,5579.27,5578.26,5579.26,19.7540695,110212.22413,5579.2161775
1507963980,5579.26,5581.06,5579.26,5581.06,7.52245727,41975.746448,5580.057811
1507964040,5581.06,5584.23,5581.06,5584.23,10.98409515,61312.084889,5581.8967381
1507964100,5584.23,5584.23,5584.23,5584.23,0.40715764,2273.661908,5584.23
1507964160,5584.23,5585.74,5584.23,5585.74,4.43780842,24784.292931,5584.804612
1507964220,5585.74,5585.74,5585.73,5585.74,0.65524646,3660.0331285,5585.735066
1507964280,5585.74,5585.74,5585.73,5585.74,2.27690195,12718.178454,5585.7383117
1507964340,5585.74,5588.2,5585.74,5588.2,1.30886095,7311.1744468,5585.9061627
1507964400,5588.2,5589.32,5588.2,5589.32,1.81112015,10122.749618,5589.2203606
1507964460,5589.32,5589.59,5589.31,5589.59,1.24562818,6962.2906016,5589.3810957
1507964520,5589.59,5591.49,5589.58,5591.49,2.75981188,15428.395549,5590.3794244
1507964580,5591.49,5591.49,5591.48,5591.48,23.55369076,131699.99522,5591.4801872
1507964640,5591.48,5591.48,5591.47,5591.48,6.16229799,34456.313218,5591.4714403
1507964700,5591.48,5594.52,5591.48,5594.52,6.15196227,34410.361069,5593.3959863
1507964760,5594.52,5594.93,5594.52,5594.93,2.03093002,11362.098835,5594.5299557
1507964820,5594.93,5595,5594.93,5595,0.81647411,4568.1590991,5594.9834087
1507964880,5595,5595.81,5595,5595.81,0.52605137,2943.3464721,5595.1692933
1507964940,5595.81,5596.33,5595.8,5596.33,0.08642543,483.61997137,5595.8063659
1507965000,5596.33,5599.97,5596.33,5599.97,3.10587351,17391.10061,5599.4233359
1507965060,5599.97,5599.97,5599.97,5599.97,1.4148575,7923.1595543,5599.97
1507965120,5599.97,5599.97,5599.96,5599.97,0.81632117,4571.3710354,5599.9662919
1507965180,5599.97,5600,5599.97,5600,1.93111003,10814.191538,5599.9872459
1507965240,5600,5600,5600,5600,2.86607094,16049.997264,5600
1507965300,5600,5600,5599.99,5600,3.38552669,18958.938759,5599.9968379
1507965360,5600,5610,5600,5610,2.44590142,13710.311439,5605.4227398
1507965420,5609.99,5609.99,5603.59,5605.4,8.11585608,45518.914822,5608.6399726
1507965480,5605.4,5610,5605.4,5606.05,12.84285029,71998.108729,5606.0848723
1507965540,5606.06,5609.98,5606.05,5609.98,1.01017347,5665.2429701,5608.1882353
1507965600,5609.98,5609.99,5609.98,5609.99,3.19316702,17913.619591,5609.9851585
1507965660,5609.99,5611.9,5609.99,5611.9,4.71564434,26460.891133,5611.2991619
1507965720,5611.9,5612.2,5611.9,5612.2,2.89085231,16224.017707,5612.1918268
1507965780,5612.2,5613.27,5612.2,5613.27,0.92562419,5195.2935176,5612.7460515
1507965840,5613.27,5613.27,5613.26,5613.26,1.32344529,7428.847538,5613.2638003
1507965900,5613.27,5613.27,5613.26,5613.27,2.04130987,11458.420825,5613.2687121
1507965960,5613.27,5613.3,5613.26,5613.3,5.68606284,31917.382095,5613.2658033
1507966020,5613.3,5613.3,5613.29,5613.3,0.49303855,2767.5698597,5613.2930371
1507966080,5613.3,5613.3,5613.3,5613.3,2.46507614,13837.211897,5613.3
1507966140,5613.3,5613.3,5613.29,5613.3,0.89407485,5018.7103542,5613.2999985
1507966200,5613.3,5613.3,5613.29,5613.3,7.82880841,43945.431142,5613.2975595
1507966260,5613.29,5614,5612.69,5613.92,10.79237796,60580.787258,5613.2937044
1507966320,5612.75,5614,5612.75,5613.45,0.16210465,909.95284083,5613.366679
1507966380,5613.46,5613.57,5612.69,5613.46,1.44164954,8091.8820026,5612.9328093
1507966440,5613.46,5613.46,5613.45,5613.46,0.291473,1636.1716997,5613.4588786
1507966500,5613.46,5613.46,5613.02,5613.03,1.34454011,7547.481604,5613.4298619
1507966560,5613.03,5613.03,5613,5613,2.07161664,11628.02519,5613.0197865
1507966620,5613.01,5613.01,5604.56,5610.21,6.72322789,37706.337689,5608.3682281
1507966680,5610.21,5610.21,5601.4,5602,5.58223108,31275.708306,5602.7254798
1507966740,5601.42,5601.57,5601.41,5601.41,6.73165324,37706.98278,5601.4446134
1507966800,5601.42,5601.42,5601.41,5601.42,0.41185158,2306.9510681,5601.4136649
1507966860,5601.42,5601.42,5600,5600.01,3.39802383,19032.816401,5601.1427092
1507966920,5600.01,5600.01,5600,5600.01,3.89904708,21834.688825,5600.0064571
1507966980,5600.01,5602.2,5600.01,5602.16,8.29586474,46470.215315,5601.6119804
1507967040,5602.18,5602.38,5602.11,5602.11,9.27430495,51956.319423,5602.1793226
1507967100,5602.12,5602.12,5602,5602,1.38603056,7764.5478508,5602.0033575
1507967160,5602.01,5602.47,5602,5602,2.38652765,13369.611237,5602.1187255
1507967220,5602.17,5602.17,5602,5602.16,4.62097173,25886.736018,5602.0113366
1507967280,5602.01,5602.16,5602,5602.16,3.60859379,20215.864413,5602.1446551
1507967340,5602.16,5602.16,5601.94,5601.94,2.21024426,12381.865335,5602.0348333
1507967400,5602.15,5602.15,5600.73,5601.06,3.26373602,18280.859543,5601.2065409
1507967460,5601.08,5601.48,5601.02,5601.11,2.94318462,16485.169057,5601.133189
1507967520,5601.11,5601.48,5601.11,5601.48,0.75983494,4256.173439,5601.4447545
1507967580,5601.48,5601.65,5601,5601.2,1.50107987,8408.1416144,5601.3952239
1507967640,5601.06,5601.06,5601,5601.01,2.50436647,14026.983048,5601.0105613
1507967700,5601.01,5601.01,5601,5601.01,0.97489358,5460.3841001,5601.0052914
1507967760,5601.01,5601.01,5600.85,5600.85,0.48061388,2691.9040089,5600.9701779
1507967820,5600.85,5600.85,5600,5600.01,4.69195094,26275.430652,5600.1077138
1507967880,5600,5600.01,5600,5600.01,1.13712918,6367.9278623,5600.0039171
1507967940,5600.01,5600.58,5600.01,5600.01,0.31332542,1754.6311867,5600.0281965
1507968000,5600.01,5600.01,5600,5600.01,1.24662523,6981.1043233,5600.0024348
1507968060,5600.01,5600.01,5599.99,5600,0.444501,2489.2048914,5599.9984059
1507968120,5600,5600,5583.13,5583.14,15.01639862,83951.547495,5590.6578947
1507968180,5583.14,5583.14,5583.14,5583.14,3.0003988,16751.646556,5583.14
1507968240,5583.14,5583.86,5581.74,5582.75,23.65536599,132070.90262,5583.1265801
1507968300,5582.76,5582.76,5581.73,5581.74,2.00789673,11209.525766,5582.7202656
1507968360,5581.74,5581.74,5580,5580.01,10.59904467,59157.404975,5581.3902873
1507968420,5580.01,5580.01,5580.01,5580.01,1.03612547,5781.5904839,5580.01
1507968480,5580.01,5580.13,5580,5580.13,3.91826295,21864.131699,5580.05728
1507968540,5580.13,5580.15,5580.12,5580.15,0.906524,5058.5325035,5580.1418424
1507968600,5580.15,5580.88,5580.15,5580.88,1.45096294,8097.3760584,5580.6911639
1507968660,5580.88,5580.88,5580.87,5580.88,0.18483995,1031.5688682,5580.876148
1507968720,5580.88,5581,5580.88,5581,3.25731527,18178.885591,5580.941384
1507968780,5581,5581,5580.99,5581,1.63939415,9149.4475041,5580.9931395
1507968840,5581,5581,5580.99,5581,0.47628408,2658.1403169,5580.9976199
1507968900,5581,5581,5580.99,5581,1.72574594,9631.3760817,5580.993041
1507968960,5581,5592.16,5580.99,5592.16,1.29422525,7228.4381275,5585.1468881
1507969020,5592.16,5592.16,5592.16,5592.16,0.55352544,3095.4028246,5592.16
1507969080,5592.16,5592.16,5589.02,5589.02,0.96522988,5396.4622822,5590.8570529
1507969140,5589.02,5589.02,5589.01,5589.02,0.26377278,1474.2311354,5589.0192134
1507969200,5589.02,5589.02,5585.43,5585.43,1.46057909,8160.3068126,5587.0352167
1507969260,5585.44,5597.02,5585.44,5596.84,3.20150405,17910.397128,5594.3696612
1507969320,5592.65,5597.02,5592.65,5597.02,1.10930566,6208.5489333,5596.7882948
1507969380,5597.02,5598.99,5597.01,5598.99,2.01608438,11284.329011,5597.1511525
1507969440,5598.99,5602.65,5598.99,5602.65,10.38330032,58153.296712,5600.6563347
1507969500,5602.65,5602.92,5602.64,5602.92,3.91205563,21918.118231,5602.7112864
1507969560,5602.92,5612.33,5602.92,5612.33,10.15757069,56995.119347,5611.0974845
1507969620,5612.33,5612.33,5612.32,5612.33,0.57899098,3249.4866035,5612.3268163
1507969680,5612.33,5612.33,5612.32,5612.33,0.43432525,2437.5724923,5612.3204726
1507969740,5612.33,5612.33,5612.33,5612.33,0.16885732,947.68300276,5612.33
1507969800,5612.33,5620.63,5612.32,5620.63,17.39459115,97698.464182,5616.6002029
1507969860,5620.63,5630,5620.63,5626.32,10.39668873,58480.276962,5624.8944717
1507969920,5625.87,5625.87,5622.92,5625.05,0.46927522,2639.5963644,5624.836454
1507969980,5625.81,5625.83,5625.78,5625.83,0.66000522,3713.0713147,5625.8211333
1507970040,5625.83,5625.83,5625.83,5625.83,3.90742529,21982.510419,5625.83
1507970100,5625.83,5627.33,5625.82,5627.32,2.79733164,15740.708732,5627.0441826
1507970160,5627.33,5628,5627.32,5627.99,0.28733182,1617.0197779,5627.7086816
1507970220,5628,5630.99,5628,5630.98,10.36212919,58339.482868,5630.0671221
1507970280,5630.99,5631,5630.99,5630.99,7.97718553,44919.497398,5630.9956976
1507970340,5631,5631.22,5630.99,5631.21,2.68281609,15107.123136,5631.0692308
1507970400,5631.22,5631.22,5631.09,5631.1,3.64759839,20540.257047,5631.1728571
1507970460,5631.1,5631.1,5630.91,5630.92,4.73053666,26637.272835,5630.9198616
1507970520,5630.92,5630.92,5630.55,5630.56,0.06166329,347.20814599,5630.7106869
1507970580,5630.56,5630.56,5630.47,5630.47,1.42619236,8030.1380576,5630.4733378
1507970640,5630.34,5630.34,5627.64,5627.65,0.91457864,5147.6974309,5628.4907669
1507970700,5627.64,5627.64,5627.63,5627.64,1.20347864,6772.7352732,5627.6323053
1507970760,5627.64,5627.64,5627,5627.01,0.44352529,2495.727594,5627.0243214
1507970820,5627.01,5627.01,5627.01,5627.01,0.38832529,2185.1102901,5627.01
1507970880,5627.01,5627.01,5627.01,5627.01,0.24242529,1364.1295311,5627.01
1507970940,5627.01,5627.01,5627,5627.01,10.10917136,56884.407082,5627.0098761
1507971000,5627.01,5627.01,5627,5627.01,5.37243101,30230.72241,5627.009887
1507971060,5627.01,5627.01,5624.71,5624.71,12.10644171,68117.891872,5626.5824016
1507971120,5624.71,5624.71,5622.9,5622.91,4.96266145,27911.146333,5624.2293807
1507971180,5622.9,5622.9,5615.12,5616.16,4.80317899,26979.290614,5616.9654869
1507971240,5616.16,5621.3,5616.15,5621.28,4.48395372,25199.446803,5619.9167913
1507971300,5621.27,5621.28,5616.15,5616.78,4.21629719,23693.810597,5619.5779208
1507971360,5620.27,5620.27,5616.15,5619.1,0.75711568,4252.9065629,5617.2480313
1507971420,5619.09,5619.2,5612.66,5619.03,2.36891929,13306.834184,5617.2594144
1507971480,5618.63,5618.63,5616.3,5618.21,1.81515116,10194.64936,5616.4189431
1507971540,5618.21,5618.21,5610.78,5611.3,11.55051195,64833.796833,5613.0669458
1507971600,5611.31,5611.31,5610.78,5610.97,1.87141168,10500.523306,5611.0172971
1507971660,5610.98,5619.2,5610.98,5619.19,4.37784781,24588.197489,5616.5034867
1507971720,5619.19,5621.2,5618.74,5620.47,36.66664388,206105.44202,5621.0610027
1507971780,5620.47,5622.02,5614.4,5614.4,21.62901596,121579.69549,5621.1385537
1507971840,5614.4,5614.4,5614.39,5614.4,2.27358917,12764.825071,5614.3938577
1507971900,5614.4,5614.4,5614.39,5614.4,0.96462533,5415.7834528,5614.39067
1507971960,5614.4,5614.4,5614.39,5614.39,2.64030015,14823.678864,5614.3915546
1507972020,5614.4,5614.4,5614.39,5614.39,2.80890385,15770.294701,5614.3946334
1507972080,5612.36,5612.36,5602.72,5602.73,1.45616316,8163.1566334,5605.9354183
1507972140,5602.73,5602.73,5602.72,5602.73,0.25229612,1413.5460404,5602.7260364
1507972200,5602.73,5602.73,5600,5600,2.98834559,16739.20999,5601.4973789
1507972260,5601.88,5601.88,5594.46,5594.48,4.57220356,25597.977931,5598.6085474
1507972320,5594.48,5594.48,5594.48,5594.48,3.51169112,19646.085737,5594.48
1507972380,5598.66,5600,5598.66,5600,2.42069187,13555.149088,5599.7003403
1507972440,5600,5608.36,5600,5608.36,3.66361815,20536.675396,5605.5720208
1507972500,5608.36,5608.36,5606.86,5606.87,2.81118685,15764.675059,5607.836085
1507972560,5606.87,5606.87,5606.86,5606.87,5.39880214,30270.365991,5606.8670801
1507972620,5606.87,5606.87,5606.86,5606.87,1.68969242,9473.8840885,5606.8690233
1507972680,5606.87,5606.87,5606.86,5606.87,7.38730889,41419.640153,5606.8645253
1507972740,5606.87,5608.9,5606.86,5608.9,6.43378373,36079.395704,5607.8036219
1507972800,5608.9,5608.94,5608.89,5608.9,5.75341751,32270.358714,5608.9026492
1507972860,5608.9,5608.9,5608.89,5608.9,1.34237217,7529.2211289,5608.8924497
1507972920,5608.89,5608.9,5604.54,5604.54,6.63033796,37186.317763,5608.5101525
1507972980,5604.54,5604.54,5604.53,5604.53,1.8251475,10229.094619,5604.5303842
1507973040,5604.54,5604.54,5601.77,5601.78,7.59160976,42535.821189,5603.0041762
1507973100,5601.77,5601.78,5600.02,5600.02,0.49551202,2775.5188891,5601.3149571
1507973160,5600.02,5600.02,5591.02,5591.02,2.60488534,14584.840169,5599.0334566
1507973220,5591.02,5591.02,5584.01,5584.01,0.84472934,4718.1989223,5585.4564283
1507973280,5584.01,5584.01,5584,5584.01,0.54212546,3027.2285689,5584.0000005
1507973340,5584.01,5584.01,5584,5584.01,0.19414168,1084.0874975,5584.0018359
1507973400,5584.01,5584.01,5584.01,5584.01,6.92682118,38679.438737,5584.01
1507973460,5584.01,5584.01,5584,5584.01,1.08064482,6034.3298223,5584.0084648
1507973520,5584.01,5584.01,5584,5584.01,6.47223377,36141.007423,5584.0083513
1507973580,5584.01,5584.01,5584,5584.01,3.71523078,20745.884916,5584.0097544
1507973640,5584.01,5584.01,5584,5584,2.81676477,15728.818182,5584.0013158
1507973700,5584.01,5589.08,5584.01,5589.08,5.76898405,32241.294962,5588.7301268
1507973760,5589.08,5607.85,5589.08,5607.85,15.73667312,88152.212262,5601.7057474
1507973820,5608.41,5609.12,5608.4,5608.51,4.91125173,27544.385031,5608.4246024
1507973880,5608.51,5608.51,5608.49,5608.49,11.80750066,66222.368394,5608.5000798
1507973940,5607,5607,5605.7,5605.7,1.14840555,6437.8917038,5605.9392118
1507974000,5605.71,5605.71,5591.93,5591.94,1.88063323,10535.369437,5602.0330115
1507974060,5591.93,5597.87,5591.55,5597.84,1.21163377,6777.1255562,5593.3779035
1507974120,5597.83,5597.83,5589.33,5596.78,1.89142543,10576.169525,5591.6397004
1507974180,5596.78,5596.78,5589.42,5596.75,1.61553995,9035.1797682,5592.6687348
1507974240,5596.71,5596.71,5596.69,5596.69,3.4311119,19202.891554,5596.6963811
1507974300,5596.7,5596.7,5596.69,5596.7,0.60608786,3392.0878887,5596.6933387
1507974360,5596.7,5596.7,5596.21,5596.22,1.38574747,7754.9826511,5596.2452171
1507974420,5596.22,5596.22,5589,5594.27,5.26662544,29464.25719,5594.5230065
1507974480,5594.28,5594.28,5594.26,5594.27,0.17022543,952.2869743,5594.2697534
1507974540,5594.27,5602.42,5594.26,5602.4,1.08696191,6082.7159152,5596.0709012
1507974600,5602.38,5602.39,5597.4,5598.39,2.02827343,11354.096151,5597.911989
1507974660,5597.41,5599.13,5597.41,5599.12,0.62147366,3478.9046216,5597.831164
1507974720,5597.44,5597.44,5597.43,5597.44,0.46572543,2606.8678039,5597.4349606
1507974780,5597.44,5597.44,5597.43,5597.44,0.80372409,4498.7902073,5597.4310878
1507974840,5597.44,5597.44,5597.44,5597.44,0.15872543,888.4560709,5597.44
1507974900,5597.44,5601.9,5597.44,5600.02,4.69814655,26307.091367,5599.461636
1507974960,5601.8,5603.25,5600,5600.88,1.74378355,9766.195584,5600.5778836
1507975020,5603.17,5604.46,5603.16,5604.45,2.96241433,16599.383773,5603.329556
1507975080,5604.46,5608,5604.46,5608,10.53592461,59076.473081,5607.1465266
1507975140,5608,5608,5607.33,5607.34,3.16545597,17751.816285,5607.9807944
1507975200,5607.04,5607.04,5603.73,5603.74,0.60976355,3417.5527955,5604.7180837
1507975260,5603.74,5603.74,5603.73,5603.74,0.12022542,673.71079307,5603.7300021
1507975320,5603.74,5604.19,5603.74,5604.19,1.13546153,6362.8538169,5603.7599239
1507975380,5604.19,5607.95,5604.18,5607.95,2.50068053,14016.890498,5605.2303881
1507975440,5607.94,5607.99,5607.76,5607.95,0.49892534,2797.9545249,5607.9623555
1507975500,5607.96,5607.96,5600.62,5606.33,4.01232534,22491.553269,5605.615538
1507975560,5606.29,5606.29,5603.81,5603.81,1.5988254,8959.6222783,5603.8778708
1507975620,5603.81,5603.81,5600,5600.02,5.52605851,30961.155474,5602.7556381
1507975680,5600.02,5606.61,5600.01,5600.13,4.19564962,23509.888579,5603.3965437
1507975740,5606.24,5606.24,5600.01,5600.19,0.8966868,5021.9137713,5600.5215771
1507975800,5600.19,5605.12,5600.01,5600.02,0.49309028,2761.4805935,5600.3549564
1507975860,5600.02,5602.52,5600,5602.52,1.57707722,8831.7147963,5600.0522259
1507975920,5602.52,5602.53,5596.3,5602.51,1.6826828,9423.1493337,5600.0746746
1507975980,5602.39,5602.39,5591.09,5593.44,2.96042366,16560.145208,5593.8430136
1507976040,5593.44,5593.46,5589.02,5589.02,4.40321273,24616.186665,5590.5058815
1507976100,5589.01,5589.01,5585,5585.02,3.11362039,17397.269486,5587.4728795
1507976160,5585.02,5596.04,5585.02,5596.04,10.3665766,57962.874117,5591.3226086
1507976220,5596.04,5598.63,5596.04,5597.58,0.70532543,3947.8469873,5597.1992777
1507976280,5597.3,5597.3,5592.22,5594.67,0.39889761,2231.1927865,5593.3972293
1507976340,5594.71,5600.93,5590.5,5596.84,4.91188374,27487.403162,5596.1021508
1507976400,5600.3,5600.3,5593.61,5596.43,0.41060353,2297.9101455,5596.4208234
1507976460,5598.42,5598.42,5595.88,5595.88,1.76089203,9854.6682541,5596.40687
1507976520,5595.86,5595.86,5595.44,5595.44,0.10992543,615.08534877,5595.4782144
1507976580,5595.43,5595.44,5593.01,5593.02,0.57622721,3223.3923274,5593.9606312
1507976640,5593.02,5593.02,5592,5592.01,2.4791703,13864.562416,5592.4203417
1507976700,5592.01,5592.01,5592,5592.01,1.07187881,5993.9566743,5592.0096735
1507976760,5592.01,5592.01,5592,5592.01,0.6262993,3502.2679706,5592.0036484
1507976820,5592.01,5592.01,5592,5592.01,0.17922544,1002.2295567,5592.0050007
1507976880,5592.01,5592.01,5592,5592,1.17708449,6582.2669327,5592.0088903
1507976940,5592.01,5595.82,5592,5595.82,0.15020389,839.94017538,5592.0001498
1507977000,5595.82,5603.89,5595.82,5603.7,9.23002847,51688.640856,5600.0521585
1507977060,5603.7,5603.7,5597.12,5603.66,0.86052361,4821.8217981,5603.3579347
1507977120,5603.66,5608.81,5603.66,5608.81,16.40252521,91973.896283,5607.3010165
1507977180,5608.81,5610,5608.81,5609.98,3.86099046,21657.434648,5609.2950428
1507977240,5610,5614.83,5609.99,5614.11,5.67898831,31877.626559,5613.2579993
1507977300,5613.89,5614.94,5613.3,5614.02,1.71099715,9605.5924683,5614.0318342
1507977360,5614.02,5614.02,5613.3,5614,5.82352665,32689.337119,5613.3231775
1507977420,5613.99,5614.95,5608.77,5608.77,7.24785876,40683.655606,5613.1965251
1507977480,5608.77,5608.77,5607.6,5607.6,4.26530439,23922.580031,5608.6454433
1507977540,5606.47,5606.47,5606.46,5606.46,2.85486897,16005.724929,5606.4656897
1507977600,5605.97,5607.69,5605.85,5605.94,2.70491556,15164.375822,5606.2289139
1507977660,5605.94,5605.94,5604.59,5604.59,1.28005329,7175.1402371,5605.3449439
1507977720,5604.59,5604.59,5600.02,5600.02,3.80048082,21296.594442,5603.6579189
1507977780,5600.02,5603.45,5600.01,5603.45,1.49911653,8397.618595,5601.7116928
1507977840,5603.45,5607.67,5603.45,5607.67,3.21940366,18046.690689,5605.600476
1507977900,5607.67,5607.96,5607.67,5607.96,2.2492026,12613.077849,5607.7997818
1507977960,5607.96,5609.85,5607.96,5609.85,7.7699116,43581.61616,5609.0234232
1507978020,5609.85,5610.43,5609.84,5610.43,3.69267916,20716.020253,5610.0244174
1507978080,5610.43,5610.43,5610.43,5610.43,1.99634966,11200.380023,5610.43
1507978140,5610.43,5613.54,5610.43,5613.54,7.72899728,43380.36747,5612.6772851
1507978200,5614.22,5614.91,5614.22,5614.91,0.58503782,3284.7635164,5614.6173873
1507978260,5614.91,5617.38,5614.91,5617.38,2.57686814,14474.06405,5616.9207207
